date,day,month,year,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,age_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2014-08-13,13,8,2014,310000.0,4.0,1.75,1880.0,12150.0,1.0,0,0,3,7,1280.0,600,38.0,0,98023,47.3272,-122.363,1980.0,9680.0
2015-01-23,23,1,2015,227064.0,3.0,1.5,1570.0,10824.0,2.0,0,0,3,7,1570.0,0,107.0,0,98118,47.54,-122.275,1530.0,8125.0
2014-05-28,28,5,2014,925000.0,3.0,2.5,2690.0,7000.0,2.0,0,0,5,7,1840.0,850,71.0,0,98115,47.6784,-122.277,1800.0,6435.0
2015-05-08,8,5,2015,245000.0,3.0,1.75,1670.0,11452.0,1.0,0,2,3,8,1670.0,0,23.0,0,98022,47.1913,-122.015,1820.0,11152.0
2014-12-14,14,12,2014,339888.0,3.0,1.0,1040.0,7490.0,1.0,0,0,3,7,1040.0,0,45.0,0,98034,47.7137,-122.213,1520.0,7410.0
2014-07-10,10,7,2014,439000.0,4.0,2.0,1560.0,7500.0,1.0,0,0,4,7,1560.0,0,46.0,0,98034,47.7281,-122.181,1730.0,7500.0
2014-05-27,27,5,2014,400000.0,2.0,1.0,1470.0,6120.0,1.0,0,0,2,7,1470.0,0,74.0,0,98115,47.6914,-122.287,1840.0,6120.0
2014-06-30,30,6,2014,560000.0,3.0,2.25,2070.0,15002.0,1.5,0,0,3,8,2070.0,0,59.0,2013,98155,47.7635,-122.274,2070.0,15002.0
2014-10-01,1,10,2014,703011.0,2.0,1.0,1370.0,5922.0,1.0,0,2,3,8,1130.0,240,73.0,0,98199,47.6473,-122.406,2460.0,6759.0
2014-12-09,9,12,2014,363000.0,2.0,1.0,1120.0,4800.0,1.0,0,0,3,7,770.0,350,88.0,0,98126,47.5669,-122.37200000000001,1510.0,4800.0
2014-09-19,19,9,2014,650000.0,4.0,2.75,2640.0,6240.0,2.0,0,0,3,9,2640.0,0,13.0,0,98075,47.5788,-122.059,2640.0,5898.0
2015-01-06,6,1,2015,299950.0,3.0,1.0,1030.0,9916.0,1.0,0,0,4,7,1030.0,0,43.0,0,98034,47.7218,-122.176,1470.0,9044.0
2015-04-22,22,4,2015,228950.0,3.0,1.0,1120.0,6625.0,1.0,0,0,3,6,1120.0,0,73.0,0,98168,47.4879,-122.33200000000001,1120.0,6794.0
2014-10-01,1,10,2014,465000.0,4.0,1.75,1730.0,11700.0,1.0,0,0,3,7,880.0,850,58.0,0,98008,47.6031,-122.13,1570.0,7820.0
2015-02-13,13,2,2015,725000.0,3.0,2.5,2090.0,9847.0,2.0,0,2,3,9,2090.0,0,32.0,0,98006,47.5651,-122.11399999999999,2860.0,11483.0
2014-06-04,4,6,2014,212500.0,3.0,1.0,920.0,14400.0,1.0,0,0,4,7,920.0,0,37.0,0,98001,47.2816,-122.26899999999999,1170.0,9600.0
2014-09-10,10,9,2014,526000.0,4.0,2.25,2970.0,54450.0,2.0,0,0,3,8,2970.0,0,31.0,1998,98058,47.4338,-122.146,2260.0,6465.0
2014-12-23,23,12,2014,383000.0,3.0,2.5,1720.0,10031.0,2.0,0,0,3,8,1720.0,0,21.0,0,98028,47.7688,-122.238,2280.0,5845.0
2015-04-21,21,4,2015,244000.0,3.0,1.75,1460.0,4692.0,1.0,0,0,3,7,1460.0,0,27.0,0,98055,47.472,-122.19200000000001,1600.0,4557.0
2014-08-05,5,8,2014,565000.0,3.0,1.5,1540.0,3570.0,1.5,0,0,5,7,1490.0,50,84.0,0,98105,47.6692,-122.325,1620.0,4080.0
2014-09-02,2,9,2014,300000.0,3.0,2.0,1310.0,9855.0,1.0,0,0,3,7,1310.0,0,52.0,0,98034,47.7296,-122.241,1310.0,8370.0
2014-05-20,20,5,2014,405000.0,5.0,2.5,2430.0,4781.0,2.0,0,0,3,9,2430.0,0,13.0,0,98058,47.4487,-122.117,2420.0,4770.0
2014-06-20,20,6,2014,979000.0,3.0,1.5,1700.0,14133.0,1.0,0,1,4,8,1700.0,0,60.0,0,98004,47.6166,-122.22,2630.0,17376.0
2015-04-29,29,4,2015,445000.0,3.0,1.5,860.0,3200.0,1.0,0,0,3,6,860.0,0,86.0,0,98117,47.6791,-122.36200000000001,1220.0,4300.0
2015-02-21,21,2,2015,761000.0,3.0,3.5,2050.0,2020.0,2.0,0,0,3,8,1520.0,530,9.0,0,98112,47.6235,-122.306,1230.0,3640.0
2015-04-27,27,4,2015,435000.0,4.0,2.0,1650.0,4745.0,1.0,0,0,3,7,1130.0,520,43.0,0,98034,47.7359,-122.18,1650.0,5184.0
2014-08-22,22,8,2014,252000.0,3.0,2.25,1570.0,8410.0,1.0,0,0,3,7,1180.0,390,23.0,0,98022,47.1942,-121.99,1540.0,8410.0
2014-06-23,23,6,2014,350000.0,3.0,1.75,1660.0,10150.0,1.5,0,0,3,7,1660.0,0,57.0,0,98133,47.7512,-122.34200000000001,1640.0,8906.0
2014-11-07,7,11,2014,875000.0,3.0,1.0,1220.0,8119.0,1.0,0,0,4,7,1220.0,0,59.0,0,98039,47.6328,-122.236,1910.0,8119.0
2015-02-10,10,2,2015,940000.0,3.0,1.0,1220.0,8119.0,1.0,0,0,4,7,1220.0,0,60.0,0,98039,47.6328,-122.236,1910.0,8119.0
2014-08-19,19,8,2014,280000.0,3.0,2.0,1780.0,11342.0,1.0,0,0,3,7,1780.0,0,50.0,0,98148,47.4617,-122.32700000000001,2140.0,8449.0
2014-09-19,19,9,2014,450000.0,3.0,2.5,2180.0,4226.0,2.0,0,0,3,8,2180.0,0,10.0,0,98011,47.7733,-122.226,2540.0,4607.0
2014-07-16,16,7,2014,382450.0,3.0,2.5,2220.0,20531.0,2.0,0,0,3,8,2220.0,0,16.0,0,98001,47.2864,-122.264,2420.0,19249.0
2014-12-24,24,12,2014,246700.0,3.0,2.0,1610.0,13309.0,1.0,0,0,4,7,1610.0,0,47.0,0,98042,47.3398,-122.133,1610.0,15725.0
2014-08-14,14,8,2014,220000.0,3.0,1.5,1070.0,9331.0,1.0,0,0,3,6,1070.0,0,58.0,0,98155,47.7633,-122.31299999999999,1480.0,8400.0
2015-02-16,16,2,2015,555750.0,3.0,1.0,1060.0,4880.0,1.0,0,0,2,6,910.0,150,102.0,0,98118,47.5545,-122.288,1200.0,4880.0
2014-06-11,11,6,2014,262500.0,3.0,1.5,1160.0,8906.0,1.0,0,0,3,7,1160.0,0,52.0,0,98118,47.5362,-122.29,1160.0,8906.0
2014-12-01,1,12,2014,515000.0,2.0,1.0,910.0,4725.0,1.0,0,0,3,7,910.0,0,65.0,0,98115,47.676,-122.281,1600.0,5200.0
2014-06-04,4,6,2014,135000.0,1.0,1.0,790.0,13062.0,1.0,0,0,3,6,790.0,0,72.0,0,98168,47.4919,-122.311,1240.0,7137.0
2014-11-18,18,11,2014,462500.0,2.0,2.0,1540.0,7290.0,2.0,0,0,3,7,1540.0,0,66.0,1983,98136,47.551,-122.395,1540.0,7072.0
2015-04-22,22,4,2015,458000.0,3.0,1.5,1470.0,9570.0,1.0,0,0,3,7,1280.0,190,74.0,0,98125,47.7032,-122.306,1390.0,9570.0
2014-10-22,22,10,2014,845000.0,4.0,2.75,3160.0,7143.0,1.5,0,0,3,8,2100.0,1060,81.0,0,98199,47.6513,-122.406,2200.0,6122.0
2015-04-17,17,4,2015,265000.0,3.0,2.0,1340.0,6783.0,1.0,0,0,4,7,1340.0,0,28.0,0,98030,47.3504,-122.177,1630.0,6458.0
2014-12-02,2,12,2014,280000.0,3.0,2.5,1800.0,8697.0,2.0,0,0,3,8,1800.0,0,27.0,0,98023,47.3115,-122.4,1770.0,8390.0
2014-11-07,7,11,2014,875000.0,4.0,3.0,3720.0,14125.0,1.0,0,0,4,9,1930.0,1790,54.0,0,98005,47.5911,-122.177,3160.0,15300.0
2014-10-14,14,10,2014,125000.0,3.0,1.0,920.0,7276.0,1.0,0,0,4,6,920.0,0,53.0,0,98002,47.285,-122.211,1120.0,7276.0
2014-12-09,9,12,2014,634800.0,4.0,3.0,3280.0,4904.0,2.0,0,0,3,7,3280.0,0,9.0,0,98053,47.6802,-122.03299999999999,2600.0,5004.0
2014-06-20,20,6,2014,359950.0,3.0,2.25,1940.0,11612.0,1.0,0,0,4,8,1100.0,840,33.0,0,98178,47.5018,-122.23,2180.0,8954.0
2014-12-15,15,12,2014,417000.0,3.0,1.75,1590.0,11454.0,1.0,0,0,4,8,1590.0,0,35.0,0,98056,47.5049,-122.186,1970.0,9960.0
2014-07-22,22,7,2014,389000.0,2.0,2.0,1340.0,4122.0,1.0,0,0,3,8,1340.0,0,7.0,0,98053,47.7182,-122.022,1350.0,4273.0
2014-08-15,15,8,2014,1038000.0,4.0,2.5,3770.0,10893.0,2.0,0,2,3,11,3770.0,0,17.0,0,98006,47.5646,-122.12899999999999,3710.0,9685.0
2014-09-29,29,9,2014,698000.0,6.0,2.5,2680.0,11250.0,1.0,0,0,5,7,1340.0,1340,47.0,0,98033,47.6553,-122.19,2200.0,9875.0
2015-03-18,18,3,2015,685000.0,4.0,2.5,2820.0,10125.0,2.0,0,0,3,8,2820.0,0,7.0,0,98155,47.7494,-122.304,1560.0,10125.0
2014-11-05,5,11,2014,198500.0,3.0,1.75,1520.0,7137.0,1.0,0,0,3,5,1520.0,0,82.0,0,98168,47.4924,-122.311,1240.0,8602.0
2015-03-26,26,3,2015,350000.0,4.0,2.5,2560.0,5428.0,2.0,0,0,3,8,2560.0,0,3.0,0,98042,47.3835,-122.095,2620.0,5428.0
2015-04-29,29,4,2015,441000.0,3.0,1.5,1540.0,7200.0,1.0,0,0,3,7,1540.0,0,47.0,0,98011,47.7357,-122.195,1560.0,7500.0
2014-11-11,11,11,2014,462600.0,3.0,1.75,1430.0,11761.0,1.0,0,0,4,8,1430.0,0,50.0,0,98052,47.6686,-122.15700000000001,2040.0,10035.0
2015-03-06,6,3,2015,365070.0,4.0,2.5,2506.0,6232.0,2.0,0,0,3,7,2506.0,0,9.0,0,98030,47.3734,-122.182,2070.0,8260.0
2014-05-13,13,5,2014,550000.0,4.0,2.0,2250.0,7500.0,1.0,0,0,5,7,1200.0,1050,58.0,0,98005,47.5877,-122.15700000000001,1440.0,7500.0
2015-04-28,28,4,2015,470000.0,5.0,1.75,2740.0,9600.0,1.0,0,0,4,7,1370.0,1370,70.0,0,98144,47.5738,-122.315,1990.0,4800.0
2014-08-27,27,8,2014,340000.0,3.0,1.75,1540.0,10400.0,1.0,0,0,3,6,1540.0,0,37.0,0,98024,47.5651,-121.89,1090.0,7500.0
2015-04-07,7,4,2015,405000.0,4.0,1.75,1690.0,8392.0,1.0,0,0,3,7,1190.0,500,36.0,0,98028,47.773,-122.256,1880.0,9861.0
2014-06-02,2,6,2014,661000.0,4.0,2.25,1990.0,4600.0,1.5,0,2,4,8,1420.0,570,82.0,0,98126,47.5638,-122.38,1810.0,5750.0
2014-11-06,6,11,2014,635000.0,4.0,2.5,2410.0,7069.0,2.0,0,0,3,9,2410.0,0,21.0,0,98034,47.7094,-122.234,2240.0,7184.0
2015-05-05,5,5,2015,282000.0,2.0,1.0,1150.0,6098.0,1.0,0,0,3,7,950.0,200,67.0,0,98125,47.7259,-122.32799999999999,1790.0,8455.0
2015-02-11,11,2,2015,235000.0,4.0,1.75,1720.0,10137.0,2.0,0,0,3,7,1720.0,0,59.0,0,98188,47.4424,-122.27600000000001,1350.0,10205.0
2014-08-19,19,8,2014,277500.0,3.0,2.0,1260.0,22100.0,2.0,0,0,4,7,1260.0,0,33.0,0,98023,47.2772,-122.354,1430.0,13000.0
2015-04-20,20,4,2015,346500.0,5.0,2.5,2020.0,8250.0,1.0,0,0,4,8,1430.0,590,37.0,0,98058,47.4432,-122.135,1680.0,8959.0
2015-04-10,10,4,2015,480000.0,5.0,2.25,2240.0,5500.0,1.0,0,0,3,7,1490.0,750,56.0,0,98136,47.5305,-122.391,2010.0,6050.0
2014-09-16,16,9,2014,360000.0,4.0,2.25,1930.0,6508.0,2.0,0,0,3,8,1930.0,0,18.0,0,98019,47.7458,-121.977,2170.0,6548.0
2014-11-06,6,11,2014,245000.0,3.0,2.5,1820.0,6785.0,1.0,0,0,3,7,1420.0,400,20.0,0,98092,47.3201,-122.177,1710.0,6055.0
2014-09-19,19,9,2014,625000.0,3.0,3.5,1560.0,1490.0,2.0,0,0,3,8,1240.0,320,19.0,0,98102,47.6248,-122.319,1560.0,1662.0
2014-05-29,29,5,2014,750500.0,5.0,3.0,2170.0,2440.0,1.5,0,0,4,8,1450.0,720,103.0,0,98115,47.6724,-122.31700000000001,2070.0,4000.0
2015-04-18,18,4,2015,525000.0,3.0,1.75,1600.0,9579.0,1.0,0,0,3,8,1180.0,420,38.0,0,98072,47.7662,-122.15899999999999,1750.0,9829.0
2014-05-13,13,5,2014,523000.0,3.0,1.5,1240.0,7735.0,1.0,0,0,4,7,1240.0,0,57.0,0,98008,47.601000000000006,-122.12200000000001,1260.0,7500.0
2015-03-04,4,3,2015,292000.0,3.0,1.75,1090.0,4500.0,1.5,0,0,5,8,1090.0,0,86.0,0,98118,47.5157,-122.256,1640.0,5225.0
2015-01-21,21,1,2015,625000.0,4.0,2.5,2740.0,9599.0,1.0,0,2,3,8,1820.0,920,54.0,0,98177,47.7728,-122.385,2660.0,8280.0
2015-01-16,16,1,2015,700000.0,3.0,2.5,3110.0,11727.0,2.0,0,2,3,9,3110.0,0,13.0,0,98065,47.5445,-121.87100000000001,4240.0,13353.0
2015-03-12,12,3,2015,399950.0,3.0,2.5,1610.0,1320.0,2.0,0,0,3,7,1280.0,330,8.0,0,98144,47.6,-122.29799999999999,1480.0,1602.0
2015-02-25,25,2,2015,545000.0,4.0,3.5,1880.0,1341.0,3.0,0,0,3,8,1650.0,230,8.0,0,98122,47.6053,-122.306,1740.0,1883.0
2014-08-07,7,8,2014,339999.0,4.0,2.0,1740.0,6369.0,1.0,0,0,5,6,870.0,870,60.0,0,98133,47.7461,-122.33200000000001,1560.0,7200.0
2014-12-01,1,12,2014,1210000.0,4.0,2.25,3270.0,6000.0,2.0,0,0,5,8,2180.0,1090,105.0,0,98122,47.6101,-122.286,2880.0,6000.0
2014-11-13,13,11,2014,545000.0,3.0,2.5,1990.0,5149.0,2.0,0,0,3,8,1990.0,0,11.0,0,98075,47.5895,-122.01899999999999,2280.0,4506.0
2015-03-09,9,3,2015,260000.0,4.0,1.75,1960.0,8400.0,1.0,0,0,4,8,1960.0,0,48.0,0,98023,47.3111,-122.37899999999999,2080.0,8400.0
2014-05-23,23,5,2014,526000.0,3.0,1.75,1680.0,3420.0,1.0,0,0,3,7,960.0,720,22.0,0,98115,47.6854,-122.291,1680.0,4080.0
2014-11-12,12,11,2014,701000.0,4.0,3.0,2910.0,8540.0,2.0,0,0,3,9,2910.0,0,11.0,0,98059,47.5223,-122.156,3040.0,6091.0
2014-10-03,3,10,2014,290000.0,3.0,2.25,1500.0,7482.0,1.0,0,0,4,7,1210.0,290,46.0,0,98055,47.4619,-122.18700000000001,1480.0,7308.0
2014-10-04,4,10,2014,330600.0,1.0,1.0,580.0,1799.0,1.0,0,0,3,7,580.0,0,106.0,2005,98117,47.6829,-122.375,1260.0,4000.0
2015-04-27,27,4,2015,550500.0,3.0,1.75,2540.0,8280.0,1.0,0,0,3,7,1270.0,1270,66.0,0,98177,47.7219,-122.35799999999999,1950.0,8280.0
2015-03-13,13,3,2015,430000.0,2.0,1.0,950.0,6426.0,1.0,0,0,3,7,950.0,0,66.0,0,98126,47.5653,-122.37,1360.0,2550.0
2014-08-04,4,8,2014,260600.0,2.0,1.0,810.0,4560.0,1.0,0,0,3,7,810.0,0,86.0,0,98126,47.5425,-122.376,1490.0,4560.0
2014-12-18,18,12,2014,825000.0,5.0,3.0,4080.0,7500.0,2.0,0,2,4,8,2720.0,1360,53.0,0,98103,47.6722,-122.34899999999999,2000.0,4545.0
2014-10-23,23,10,2014,378950.0,4.0,2.0,1820.0,8400.0,1.0,0,0,5,7,1300.0,520,58.0,0,98155,47.7615,-122.329,1700.0,9450.0
2015-01-16,16,1,2015,435000.0,4.0,2.5,2650.0,9065.0,2.0,0,0,3,7,2650.0,0,15.0,0,98019,47.7258,-121.959,2590.0,13218.0
2015-04-22,22,4,2015,631000.0,3.0,2.25,1670.0,1396.0,2.0,0,0,3,9,1250.0,420,0.0,0,98115,47.6814,-122.288,1610.0,5191.0
2014-05-18,18,5,2014,415000.0,3.0,2.5,2480.0,8342.0,2.0,0,0,3,8,2480.0,0,28.0,0,98058,47.4381,-122.134,2300.0,8303.0
2014-10-21,21,10,2014,222000.0,3.0,1.75,1240.0,7560.0,1.0,0,0,3,8,1070.0,170,47.0,0,98003,47.333,-122.3,1650.0,7560.0
2014-08-20,20,8,2014,245000.0,3.0,2.0,1390.0,8250.0,1.0,0,0,3,7,1390.0,0,27.0,0,98042,47.3707,-122.094,1390.0,7875.0
2015-03-25,25,3,2015,720000.0,3.0,2.5,2880.0,10126.0,2.0,0,0,4,10,2880.0,0,30.0,0,98074,47.6319,-122.037,2960.0,10514.0
2014-12-23,23,12,2014,215000.0,3.0,1.0,1060.0,9954.0,1.0,0,0,4,7,1060.0,0,54.0,0,98032,47.3801,-122.289,1620.0,8760.0
2014-10-30,30,10,2014,579100.0,2.0,1.0,1070.0,2754.0,1.0,0,0,3,7,830.0,240,90.0,0,98103,47.6755,-122.331,1760.0,4080.0
2014-07-28,28,7,2014,522500.0,4.0,1.75,1640.0,9299.0,1.5,0,0,4,7,870.0,770,71.0,0,98056,47.5334,-122.16799999999999,2460.0,14326.0
2014-09-19,19,9,2014,489000.0,3.0,2.0,1510.0,3000.0,1.0,0,0,4,7,910.0,600,42.0,0,98115,47.6804,-122.319,1620.0,4000.0
2015-05-06,6,5,2015,240000.0,3.0,1.0,1230.0,2353.0,1.5,0,0,4,6,1230.0,0,90.0,0,98106,47.5177,-122.354,1280.0,1572.0
2015-04-21,21,4,2015,420250.0,3.0,2.0,1510.0,3657.0,1.0,0,0,3,8,1510.0,0,8.0,0,98053,47.7225,-122.029,1510.0,3657.0
2014-11-14,14,11,2014,523000.0,4.0,2.5,3180.0,20870.0,2.0,0,0,3,8,2120.0,1060,47.0,0,98034,47.7176,-122.241,2700.0,14190.0
2014-05-13,13,5,2014,628000.0,4.0,2.0,2260.0,6000.0,1.0,0,0,3,8,1430.0,830,56.0,0,98115,47.6876,-122.29799999999999,2030.0,5874.0
2015-05-06,6,5,2015,320000.0,4.0,2.5,1920.0,7277.0,2.0,0,0,4,8,1920.0,0,25.0,0,98031,47.4058,-122.19200000000001,2300.0,7645.0
2014-05-05,5,5,2014,232000.0,2.0,1.0,1200.0,8063.0,1.0,0,0,4,6,1200.0,0,56.0,0,98198,47.4204,-122.324,1200.0,7500.0
2014-11-14,14,11,2014,810000.0,4.0,2.25,2020.0,5600.0,1.0,0,2,4,8,1210.0,810,53.0,0,98115,47.6821,-122.26700000000001,2660.0,6050.0
2014-12-11,11,12,2014,245000.0,4.0,1.5,2010.0,7561.0,1.5,0,0,4,7,1890.0,120,93.0,0,98002,47.31100000000001,-122.227,1420.0,6564.0
2015-05-07,7,5,2015,273000.0,3.0,2.25,1930.0,8192.0,1.0,0,0,3,7,1470.0,460,31.0,0,98003,47.2624,-122.29899999999999,1510.0,8192.0
2015-02-11,11,2,2015,1191000.0,5.0,2.5,2710.0,14989.0,1.0,0,0,3,8,1720.0,990,56.0,0,98004,47.6411,-122.20700000000001,3180.0,16624.0
2015-04-21,21,4,2015,438000.0,5.0,1.0,1950.0,6250.0,1.5,0,0,4,7,1450.0,500,98.0,0,98136,47.5511,-122.38600000000001,1950.0,6250.0
2014-07-17,17,7,2014,400000.0,3.0,1.75,2110.0,19600.0,1.0,0,0,4,8,2110.0,0,55.0,0,98055,47.4742,-122.198,880.0,10077.0
2014-05-16,16,5,2014,340000.0,3.0,1.0,1250.0,4800.0,1.0,0,0,4,7,1250.0,0,63.0,0,98126,47.5517,-122.381,1404.0,4800.0
2014-06-09,9,6,2014,552000.0,2.0,2.5,1380.0,951.0,3.0,0,0,3,9,1380.0,0,8.0,0,98103,47.6654,-122.355,1430.0,3400.0
2014-11-25,25,11,2014,790000.0,3.0,1.75,2050.0,4080.0,2.0,0,0,3,8,2050.0,0,23.0,0,98105,47.6698,-122.325,1890.0,4080.0
2014-07-07,7,7,2014,360000.0,3.0,1.5,1800.0,22000.0,2.0,0,0,3,8,1800.0,0,83.0,0,98168,47.4889,-122.286,1440.0,16640.0
2015-03-02,2,3,2015,235000.0,3.0,1.0,1310.0,15022.0,1.0,0,0,3,7,1310.0,0,81.0,1984,98168,47.5008,-122.33200000000001,1530.0,13154.0
2014-10-10,10,10,2014,775000.0,2.0,1.0,1010.0,3600.0,1.0,0,0,3,7,1010.0,0,101.0,0,98107,47.6641,-122.35700000000001,1540.0,3600.0
2014-05-14,14,5,2014,489200.0,3.0,2.75,1850.0,9600.0,1.5,0,0,5,7,1850.0,0,49.0,0,98034,47.7259,-122.226,1250.0,10500.0
2014-07-29,29,7,2014,341000.0,3.0,2.25,1750.0,8900.0,2.0,0,0,4,8,1750.0,0,37.0,0,98058,47.4451,-122.13600000000001,1680.0,7910.0
2014-10-01,1,10,2014,335000.0,4.0,2.5,2154.0,6050.0,2.0,0,0,3,8,2154.0,0,2.0,0,98030,47.3513,-122.17399999999999,2305.0,5769.0
2015-01-21,21,1,2015,393500.0,3.0,1.75,1230.0,1441.0,2.0,0,0,3,8,1010.0,220,11.0,0,98116,47.5626,-122.382,1170.0,1942.0
2014-09-18,18,9,2014,360000.0,3.0,2.0,1960.0,8846.0,1.0,0,3,4,6,980.0,980,74.0,0,98178,47.5101,-122.24600000000001,2190.0,6363.0
2015-03-04,4,3,2015,400800.0,4.0,1.0,1070.0,5750.0,1.0,0,0,3,6,870.0,200,92.0,0,98126,47.56399999999999,-122.37899999999999,1270.0,5750.0
2014-11-03,3,11,2014,585000.0,3.0,1.0,1450.0,5378.0,1.0,0,0,3,7,1190.0,260,75.0,0,98199,47.6436,-122.405,1810.0,5559.0
2014-10-01,1,10,2014,1600000.0,4.0,2.75,3680.0,5000.0,2.0,0,3,3,9,2480.0,1200,78.0,0,98105,47.6599,-122.26899999999999,3200.0,5000.0
2014-05-15,15,5,2014,300000.0,3.0,1.0,1220.0,13000.0,1.0,0,0,4,7,1220.0,0,59.0,0,98133,47.7608,-122.353,1510.0,12600.0
2014-11-14,14,11,2014,1045000.0,4.0,2.75,2950.0,4560.0,2.0,0,0,5,7,1810.0,1140,102.0,0,98103,47.6525,-122.333,2000.0,4560.0
2014-09-22,22,9,2014,360000.0,3.0,1.5,1340.0,1110.0,2.0,0,0,3,7,1040.0,300,15.0,0,98117,47.698,-122.366,1220.0,1110.0
2014-06-20,20,6,2014,665900.0,4.0,2.25,2870.0,5453.0,2.0,0,1,4,8,2220.0,650,88.0,0,98146,47.5129,-122.38799999999999,1660.0,4800.0
2014-08-22,22,8,2014,470000.0,4.0,1.0,2590.0,18224.0,1.5,0,0,4,7,2000.0,590,103.0,0,98118,47.5318,-122.286,1800.0,7080.0
2014-05-13,13,5,2014,581000.0,4.0,1.75,2090.0,8164.0,1.0,0,0,4,8,1070.0,1020,51.0,0,98052,47.6715,-122.155,1310.0,7975.0
2014-07-07,7,7,2014,527000.0,6.0,3.5,3000.0,8401.0,1.0,0,0,3,8,1500.0,1500,35.0,0,98125,47.7226,-122.29899999999999,1400.0,8403.0
2015-05-06,6,5,2015,423000.0,4.0,1.75,1730.0,7245.0,1.0,0,0,4,7,880.0,850,60.0,0,98007,47.5995,-122.14399999999999,1550.0,7245.0
2014-09-27,27,9,2014,875000.0,4.0,3.5,2850.0,4416.0,1.5,0,0,3,7,2040.0,810,88.0,0,98103,47.6835,-122.34200000000001,1860.0,4416.0
2014-07-29,29,7,2014,410000.0,3.0,1.0,1020.0,6903.0,1.0,0,0,3,7,1020.0,0,63.0,0,98116,47.571000000000005,-122.39200000000001,1440.0,6678.0
2015-03-16,16,3,2015,606000.0,3.0,2.5,2200.0,6005.0,2.0,0,0,3,9,2200.0,0,18.0,0,98072,47.7408,-122.169,2320.0,6098.0
2014-07-09,9,7,2014,150000.0,3.0,0.75,490.0,38500.0,1.5,0,0,4,5,490.0,0,55.0,0,98014,47.7112,-121.315,800.0,18297.0
2014-11-09,9,11,2014,373000.0,3.0,2.5,2990.0,6771.0,1.0,0,0,3,7,1550.0,1440,11.0,0,98106,47.5237,-122.353,1800.0,6771.0
2014-05-29,29,5,2014,550000.0,5.0,2.0,2450.0,9488.0,1.0,0,0,4,7,1240.0,1210,114.0,1955,98133,47.7056,-122.34,1310.0,5693.0
2014-05-21,21,5,2014,512500.0,3.0,2.5,1900.0,7604.0,2.0,0,0,3,8,1900.0,0,24.0,0,98033,47.7002,-122.18799999999999,1980.0,9583.0
2015-04-28,28,4,2015,360000.0,4.0,2.5,2640.0,7388.0,2.0,0,0,3,7,2640.0,0,12.0,0,98038,47.3505,-122.027,2640.0,6383.0
2014-09-26,26,9,2014,369000.0,3.0,2.0,1340.0,1480.0,3.0,0,0,3,8,1340.0,0,17.0,0,98117,47.6904,-122.39299999999999,1340.0,1321.0
2014-12-30,30,12,2014,825000.0,4.0,2.5,3220.0,5262.0,2.0,0,0,3,9,3220.0,0,11.0,0,98033,47.6878,-122.162,3220.0,4921.0
2014-12-01,1,12,2014,255000.0,3.0,2.0,930.0,11475.0,1.0,0,0,3,7,930.0,0,36.0,0,98045,47.4644,-121.745,1280.0,11250.0
2014-05-28,28,5,2014,1285000.0,4.0,2.5,3240.0,10800.0,1.0,0,0,3,10,2260.0,980,68.0,0,98105,47.6709,-122.262,3490.0,10800.0
2014-08-08,8,8,2014,270000.0,5.0,2.5,2630.0,8470.0,1.5,0,0,4,8,2630.0,0,46.0,0,98002,47.2863,-122.196,1780.0,8575.0
2014-09-24,24,9,2014,480680.0,3.0,2.5,1730.0,4924.0,2.0,0,0,3,8,1730.0,0,18.0,0,98029,47.5672,-122.005,1610.0,4313.0
2015-03-03,3,3,2015,525000.0,4.0,1.75,2120.0,7725.0,1.0,0,0,3,8,1220.0,900,50.0,0,98007,47.6003,-122.14399999999999,2160.0,7725.0
2014-06-23,23,6,2014,291500.0,3.0,1.0,880.0,9238.0,1.5,0,0,5,6,880.0,0,68.0,0,98155,47.7494,-122.319,1170.0,9238.0
2014-12-30,30,12,2014,305000.0,4.0,2.0,1800.0,13551.0,1.0,0,0,4,7,1800.0,0,40.0,0,98059,47.4721,-122.12799999999999,1730.0,13551.0
2015-05-07,7,5,2015,285000.0,3.0,1.75,1600.0,7500.0,1.0,0,0,3,7,1600.0,0,17.0,0,98002,47.2831,-122.199,1620.0,7461.0
2015-01-08,8,1,2015,329500.0,5.0,1.75,3290.0,8000.0,1.0,0,0,3,7,1790.0,1500,47.0,0,98030,47.3733,-122.214,2380.0,7000.0
2014-07-08,8,7,2014,1570000.0,4.0,2.25,2890.0,18226.0,3.0,1,4,3,10,2890.0,0,30.0,0,98056,47.5169,-122.209,2870.0,11151.0
2014-08-11,11,8,2014,379260.0,3.0,2.5,1730.0,7202.0,1.0,0,0,3,7,1330.0,400,23.0,0,98198,47.4099,-122.329,2100.0,8125.0
2014-07-09,9,7,2014,356000.0,3.0,2.5,1590.0,3411.0,2.0,0,0,3,7,1590.0,0,14.0,0,98065,47.5303,-121.87799999999999,1590.0,3411.0
2014-12-01,1,12,2014,571900.0,4.0,1.75,1710.0,8947.0,1.0,0,0,4,7,1710.0,0,58.0,0,98007,47.5947,-122.135,1360.0,10133.0
2014-08-21,21,8,2014,271500.0,3.0,1.75,1995.0,18360.0,2.0,0,0,3,7,1995.0,0,57.0,0,98198,47.4129,-122.322,1980.0,13640.0
